17/02/2025;;;;;;;;;;;;
Hora;Temperatura do Tanque AQ;Temperatura de entrada AQ;Temperatura de saida AQ;Temperatura de entrada AF;Temperatura de saida AF;Vazao AQ;Vazao AF;Pressao AQ;Pressao AF;Aquecedor;Bomba AF;BombaAQ
17:03:30.1;62,81;62,98;57,54;32,8;38,28;46,08;44,23;73,32;73,32;100;100;True
17:03:31.2;62,73;62,98;57,54;32,8;38,28;47,65;48,79;73,32;73,32;100;100;True
17:03:32.2;62,68;62,98;57,55;32,8;38,28;47,79;48,64;73,32;73,32;100;100;True
17:03:33.3;62,63;62,96;57,55;32,8;38,28;48,93;46,06;73,32;73,32;100;100;True
17:03:34.3;62,61;62,96;57,55;32,8;38,29;47,79;47,27;73,32;73,32;100;100;True
17:03:35.4;62,6;62,97;57,55;32,8;38,29;47,51;48,34;73,32;73,32;100;100;True
17:03:36.4;62,6;62,95;57,55;32,79;38,29;48,08;49,55;73,32;73,32;100;100;True
17:03:37.5;62,62;62,9;57,56;32,79;38,29;49,08;47,73;73,32;73,32;100;100;True
17:03:38.5;62,73;62,87;57,55;32,8;38,29;45,65;47,12;73,32;73,32;100;100;True
17:03:39.6;62,8;62,88;57,51;32,8;38,29;47,79;48,64;73,32;73,32;100;100;True
17:03:40.6;62,79;62,93;57,49;32,8;38,28;48,65;48,34;73,32;73,32;100;100;True
17:03:41.7;62,73;63;57,51;32,8;38,28;47,79;48,34;73,32;73,32;100;100;True
17:03:42.7;62,66;63,02;57,55;32,8;38,28;48,36;49,55;73,32;73,32;100;100;True
17:03:43.8;62,59;62,98;57,61;32,8;38,29;47,22;47,88;73,32;73,32;100;100;True
17:03:44.8;62,56;62,89;57,62;32,8;38,3;47,08;45,9;73,32;73,32;100;100;True
17:03:45.9;62,56;62,83;57,59;32,8;38,3;46,79;48,94;73,32;73,32;100;100;True
17:03:47.0;62,58;62,8;57,53;32,8;38,3;47,94;48,18;73,32;73,32;100;100;True
17:03:48.0;62,61;62,78;57,48;32,8;38,29;47,08;48,49;73,32;73,32;100;100;True
17:03:49.1;62,59;62,77;57,46;32,8;38,28;50,79;47,88;73,32;73,32;100;100;True
17:03:50.1;62,58;62,77;57,45;32,8;38,28;49,22;48,03;73,32;73,32;100;100;True
17:03:51.1;62,51;62,79;57,44;32,8;38,28;47,79;49,1;73,32;73,32;100;100;True
17:03:52.2;62,39;62,77;57,45;32,8;38,28;47,51;45,14;73,32;73,32;100;100;True
17:03:53.3;62,32;62,73;57,45;32,8;38,28;49,08;48,34;73,32;73,32;100;100;True
17:03:54.3;62,33;62,72;57,44;32,8;38,28;48,36;48,79;73,32;73,32;100;100;True
17:03:55.4;62,33;62,72;57,42;32,81;38,28;47,79;50,46;73,32;73,32;100;100;True
17:03:56.4;62,31;62,69;57,41;32,81;38,28;48,36;46,66;73,32;73,32;100;100;True
17:03:57.5;62,27;62,63;57,41;32,81;38,28;46,79;47,73;73,32;73,32;100;100;True
17:03:58.5;62,22;62,58;57,38;32,81;38,28;46,79;47,42;73,32;73,32;100;100;True
17:03:59.6;62,18;62,55;57,34;32,81;38,28;46,22;46,66;73,32;73,32;100;100;True
17:04:00.6;62,15;62,52;57,31;32,81;38,28;47,65;47,88;73,32;73,32;100;100;True
17:04:01.7;62,14;62,49;57,28;32,81;38,27;48,93;48,03;73,32;73,32;100;100;True
17:04:02.7;62,14;62,48;57,26;32,81;38,26;47,37;48,34;73,32;73,32;100;100;True
17:04:03.8;62,13;62,52;57,24;32,81;38,26;48,79;44,99;73,32;73,32;100;100;True
17:04:04.8;62,14;62,59;57,23;32,81;38,26;47,65;48,18;73,32;73,32;100;100;True
17:04:05.9;62,18;62,68;57,27;32,81;38,26;47,79;47,42;73,32;73,32;100;100;True
17:04:06.9;62,28;62,75;57,33;32,81;38,26;48,22;48,34;73,32;73,32;100;100;True
17:04:08.0;62,38;62,76;57,4;32,8;38,27;47,79;47,73;73,32;73,32;100;100;True
17:04:09.0;62,57;62,75;57,45;32,8;38,29;46,37;49,55;73,32;73,32;100;100;True
17:04:10.1;62,67;62,74;57,45;32,8;38,29;49,65;45,75;73,32;73,32;100;100;True
17:04:11.1;62,65;62,72;57,45;32,8;38,29;49,22;46,66;73,32;73,32;100;100;True
17:04:12.2;62,56;62,72;57,44;32,8;38,29;47,94;46,51;73,32;73,32;100;100;True
17:04:13.2;62,46;62,74;57,42;32,8;38,29;47,65;46,06;73,32;73,32;100;100;True
17:04:14.3;62,37;62,7;57,43;32,8;38,29;49,51;47,42;73,32;73,32;100;100;True
17:04:15.3;62,3;62,61;57,44;32,8;38,3;48,08;48,79;73,32;73,32;100;100;True
