25/04/2025;;;;;;;;;;;;
Hora;Temperatura do Tanque AQ;Temperatura de entrada AQ;Temperatura de saida AQ;Temperatura de entrada AF;Temperatura de saida AF;Vazao AQ;Vazao AF;Pressao AQ;Pressao AF;Aquecedor;Bomba AF;BombaAQ
15:25:47.7;65,18;64,95;61,46;26,52;32,76;36,38;46,51;40,53;72,64;0;100;True
15:25:48.7;65,12;64,89;61,43;26,52;32,76;33,81;46,21;39,6;72,64;0;100;True
15:25:49.7;65,03;64,82;61,39;26,52;32,76;34,38;46,36;40,61;72,64;0;100;True
15:25:50.7;64,95;64,75;61,35;26,52;32,76;34,24;45,45;40,39;72,64;0;100;True
15:25:51.7;64,92;64,68;61,3;26,52;32,75;34,1;46,82;41,5;72,64;0;100;True
15:25:52.7;64,86;64,62;61,26;26,52;32,75;34,38;46,82;40,43;72,64;0;100;True
15:25:53.7;64,79;64,58;61,2;26,52;32,74;34,67;46,51;41,54;72,64;0;100;True
15:25:54.7;64,74;64,55;61,16;26,52;32,74;34,38;47,58;39,73;72,64;0;100;True
15:25:55.7;64,69;64,51;61,12;26,52;32,73;34,95;46,66;39,6;72,64;0;100;True
15:25:56.7;64,66;64,46;61,09;26,52;32,73;34,53;44,54;40,5;72,64;0;100;True
15:25:57.7;64,57;64,42;61,07;26,53;32,72;36,52;45,3;39,71;72,64;0;100;True
15:25:58.7;64,48;64,38;61,04;26,53;32,72;34,67;43,78;41,04;72,64;0;100;True
15:25:59.7;64,39;64,34;61,01;26,53;32,71;36,67;44,99;38,9;72,64;0;100;True
15:26:00.7;64,29;64,3;60,99;26,53;32,71;35,24;44,54;39,03;72,64;0;100;True
15:26:01.7;64,22;64,25;60,96;26,53;32,71;34,95;45,6;41,11;72,64;0;100;True
15:26:02.7;64,19;64,19;60,93;26,53;32,7;33,53;44,69;39,46;72,64;0;100;True
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
